Beat,Ward,Community Area,Day_sin,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Day Time_Afternoon,Day Time_Early Morning,Day Time_Morning,Day Time_Night,Domestic_tag,IUCR_freq,Primary_Type_freq,Location_Description_freq,FBI_Code_freq,Crime_District_freq,Nearest_Police_Station_District_freq,Nearest_Police_Station_District_Name_freq,X Coordinate_standardized,Y Coordinate_standardized,Latitude_standardized,Longitude_standardized,Distance Crime To Police Station_standardized,Arrest_tag
1131,24,29,-0.7818314824680299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0531476623208211,0.0565442049297249,0.0565442049297249,-1.1039911698130318,0.2670047966306205,0.2707827827827767,-0.7089899449031721,0.5852406116933572,0
1215,27,24,0.4338837391175582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.0024538898143622,0.1492034833265169,0.0624594759049965,0.0895719658051451,0.0895719658051451,0.1363572275809369,0.5569406082689657,0.5554076329822762,0.497914907297862,-0.0434598230266845,0
412,8,45,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0022394238346517,0.0022493989964987,6.483855200550629e-05,0.0022394238346517,0.0537960478408762,0.0333968418637592,0.0333968418637592,1.443999876382575,-1.2624034459051292,-1.2656599801847508,1.954743852450942,1.18919916384012,0
331,5,43,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0712974693014394,0.2280521501461361,0.1925355863898891,0.2310895869285479,0.051571586748995,0.0944747578529461,0.0944747578529461,1.6537161502469886,-0.8716671654889829,-0.8766849621139271,1.228325543638219,0.8711130576204122,0
2521,31,19,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.311980368480915,0.9083817906869862,0.9115567874296296,-1.876083401787625,0.0792142406304393,0
321,6,42,-0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0712974693014394,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.051571586748995,0.0944747578529461,0.0944747578529461,0.9973042130513738,-0.87622311888007,-0.8783315001055757,1.228325543638219,-1.734723001216911,0
533,9,54,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.010563696395974,0.0854671867051043,0.0398008957695338,0.0359305329728974,0.0359305329728974,0.9065094027194864,-2.2299107702068097,-2.228815062157828,1.2524494653361176,1.623178539793519,0
1212,36,24,0.9749279121818236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0446737623317938,0.2280521501461361,0.0353569611666949,0.2310895869285479,0.0624594759049965,0.0895719658051451,0.0895719658051451,-0.1284404088013947,0.5641858397034027,0.563688255112826,0.497914907297862,0.8459998404976674,0
1732,35,16,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0623098484772915,0.1797075282546459,0.0340153018982733,0.1492034833265169,0.0306935730032219,0.0252521222156829,0.0252521222156829,-0.7596247118762608,1.1810745842826755,1.181687540196359,-1.1484767568936507,0.416766182373851,0
2531,29,25,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.6537562136228905,0.7135198675223672,0.718278104531294,-1.876083401787625,-0.8538881614723021,0
1623,45,15,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0588434797354587,0.0913774700994523,0.0538259733264172,0.0762650999012459,0.0353868866522359,0.0275364342786461,0.0275364342786461,-1.6717054594154033,1.3748607962299546,1.3782978427113597,-1.8872395428728828,-1.230297601675734,0
1413,1,22,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0090674221189238,0.2280521501461361,0.2733992359026025,0.2310895869285479,0.0383744476254127,0.0592973495994972,0.0592973495994972,-0.6520525996352204,0.8535521571678621,0.8544524617831788,-0.5528958433558775,-1.2804881546261728,0
2522,36,19,-0.7818314824680299,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.4579799038447585,0.8211542663867988,0.8250192317726062,-1.876083401787625,-1.149792071329401,0
832,16,66,-0.433883739117558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.067287454238945,0.042204909774661,0.042204909774661,-0.2495207163295841,-0.8747044677497077,-0.8717274684951906,0.1573243452940748,0.4063040418934403,0
1115,28,26,-0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0475665592674241,0.1117317878482578,0.1214376203253897,0.1117317878482578,0.0531476623208211,0.0565442049297249,0.0565442049297249,-1.0102356591442352,0.3431588231052491,0.3464416798313586,-0.7089899449031721,0.237216994818948,0
2433,40,77,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0115462498379036,0.0191074225179303,0.1214376203253897,0.0730231723009705,0.0338706620514917,0.0386437769952817,0.0386437769952817,-0.1008688869139262,1.732218390343345,1.729149939883501,-0.0454050520604762,-2.745495367808412,0
624,6,69,0.7818314824680298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0031970393719638,0.0620105936218815,0.1214376203253897,0.0555915769733363,0.0577761374178296,0.0944747578529461,0.0944747578529461,0.9449985070993084,-1.047672503784936,-1.0491981992992414,1.228325543638219,-0.3870099806016677,0
225,3,40,0.4338837391175582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0032219772765813,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0506239463735299,0.0432423266067492,0.0432423266067492,0.7107330929413546,-0.5162078852885456,-0.5178505245105641,0.7463808703116109,-3.0625851685029524,0
1215,27,24,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0599656854432463,0.1117317878482578,0.0144440343544574,0.1117317878482578,0.0624594759049965,0.0895719658051451,0.0895719658051451,0.0526557618062283,0.4864182464027641,0.4853682020721082,0.497914907297862,0.5716309471186765,0
1421,26,24,0.7818314824680298,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0008329260142245,0.031022753344173,0.2733992359026025,0.0317958283873155,0.0383744476254127,0.0592973495994972,0.0592973495994972,-0.4281496366564494,0.7492398076510983,0.7495132551508282,-0.5528958433558775,-0.8325592590221278,0
1833,2,8,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0105387584913565,0.0331075621701962,0.0353569611666949,0.0300701253877844,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.7457063656710965,0.5904458488325851,0.5863299703774384,0.497914907297862,-0.0124286615929307,0
1224,34,28,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0091172979281588,0.0357459924787279,0.2733992359026025,0.0357459924787279,0.0624594759049965,0.0895719658051451,0.0895719658051451,0.3672301726028488,0.4188699096668554,0.4166911102623828,0.497914907297862,0.4534777068224054,0
2522,26,20,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0065038055242446,0.1797075282546459,0.2733992359026025,0.0320452074334906,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.1838067163955468,0.8144785291262475,0.8173979243769376,-1.876083401787625,0.4320516798765466,0
2432,49,1,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0475665592674241,0.1117317878482578,0.1925355863898891,0.1117317878482578,0.0338706620514917,0.0386437769952817,0.0386437769952817,-0.0246925344955289,1.826849338904049,1.823278876968994,-0.0454050520604762,-1.6076180842947116,0
1234,25,31,0.9749279121818236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1925355863898891,0.1492034833265169,0.0624594759049965,0.0319155303294795,0.0319155303294795,-0.1751948016217551,0.1118176342467178,0.1124507147502291,0.2333582366506129,0.243023364152616,0
1523,37,25,-0.9749279121818236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0204790072718929,0.2280521501461361,0.0123741882712047,0.2310895869285479,0.0338756496324152,0.0370776765853025,0.0370776765853025,-1.6227922225993798,0.4912273083155782,0.496343783536317,-1.9270783254707584,-0.6921759404167139,0
1131,24,26,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0129078594300192,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.0531476623208211,0.0565442049297249,0.0565442049297249,-1.1370523235751864,0.2719087742390822,0.275794410071487,-0.7089899449031721,0.6892557212705743,0
112,34,32,0.7818314824680298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010384143482728,0.0620105936218815,0.000488782930503,0.0555915769733363,0.0557860926293529,0.0349978553402028,0.0349978553402028,0.6597843746437058,0.4024811328850284,0.3991236930836404,0.8086142911600769,0.6888209982792612,0
524,21,53,-0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0026833185368432,0.0357459924787279,0.2733992359026025,0.0357459924787279,0.0398008957695338,0.0273269558798591,0.0273269558798591,0.2367743140077797,-1.893782653353276,-1.8906116968068896,0.0090567906669132,-0.3545122149687085,0
1512,29,25,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0338756496324152,0.0370776765853025,0.0370776765853025,-1.7021143191257433,0.4460474371872983,0.4515256034247804,-1.9270783254707584,-1.5238876243202235,0
1632,38,17,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.0029825733922532,0.1117317878482578,0.0353868866522359,0.0503945176510488,0.0503945176510488,-2.1641069341976427,1.07616110202681,1.081843111550527,-1.876083401787625,1.2433723971147708,0
621,17,69,-0.7818314824680299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0142046304701293,0.0357459924787279,0.0029376851639417,0.0357459924787279,0.0577761374178296,0.057242466259015,0.057242466259015,0.5258743656555758,-1.103862595608343,-1.10350811153246,0.4808848741841525,-2.1743139796185877,0
813,13,65,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0169029117497431,0.0331075621701962,0.0243344073257588,0.0300701253877844,0.067287454238945,0.0663348262825564,0.0663348262825564,-0.9880304066174148,-0.7919063425797438,-0.7863458076363917,-0.7745580100538958,-0.0874050269338889,0
1911,47,4,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0712974693014394,0.2280521501461361,0.0101098265319354,0.2310895869285479,0.0526888048758591,0.0224391265748286,0.0224391265748286,-0.4500464828981749,1.3793851110558255,1.3784168447409273,-0.4634052792787477,-0.3068195195453215,0
1732,30,21,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0712974693014394,0.2280521501461361,0.1925355863898891,0.2310895869285479,0.0306935730032219,0.0252521222156829,0.0252521222156829,-0.9116690104279608,1.0908097577217637,1.0921711139533443,-1.1484767568936507,0.7778600093719429,0
2532,37,25,-0.7818314824680299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0011321808696346,0.0047880776865604,0.1925355863898891,0.006149687278676,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.5411262383062962,0.7148170486962183,0.7191895981779384,-1.876083401787625,-0.7290918003278966,0
815,23,57,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.067287454238945,0.0663348262825564,0.0663348262825564,-1.1102826580289642,-0.5671143367209001,-0.5615813714688661,-0.7745580100538958,0.9768411702829026,0
832,18,66,-0.433883739117558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0102943670261049,0.0661053975600754,0.1925355863898891,0.0730231723009705,0.067287454238945,0.0663348262825564,0.0663348262825564,-0.3056506602168242,-0.9784473230925856,-0.9750389832467408,-0.7745580100538958,0.659744678451874,0
112,34,32,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0557860926293529,0.0349978553402028,0.0349978553402028,0.6872325340171365,0.4024494943198126,0.3989767440435678,0.8086142911600769,0.6844502269729336,0
1123,28,27,-0.7818314824680299,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0135861704356153,0.0661053975600754,0.2733992359026025,0.0762650999012459,0.0531476623208211,0.0565442049297249,0.0565442049297249,-0.638976173147204,0.3897307911030279,0.3915534588784807,-0.7089899449031721,-1.2276080486297043,0
1221,36,24,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.010384143482728,0.0620105936218815,0.0243344073257588,0.0555915769733363,0.0624594759049965,0.0895719658051451,0.0895719658051451,-0.1543465367493517,0.5637428997903805,0.5633476904723997,0.497914907297862,0.9176238017916822,0
424,10,46,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0007231992339075,0.0913774700994523,0.2733992359026025,0.0308382128500034,0.0537960478408762,0.0333968418637592,0.0333968418637592,2.1183610593707027,-1.1797318749960288,-1.1862463119538218,1.954743852450942,1.6040731169743776,0
2433,48,77,0.9749279121818236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0001645901704755,0.0061047990503645,0.1925355863898891,0.0068080479605781,0.0338706620514917,0.0386437769952817,0.0386437769952817,0.179040657438047,1.6659355962160716,1.6618896660110856,-0.0454050520604762,-0.2067584235362461,0
1834,2,8,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0043890712126804,0.0061047990503645,0.2733992359026025,0.0068080479605781,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.8389067450267227,0.5278014897051382,0.5234219400254734,0.497914907297862,0.5472689589413654,0
1821,27,8,0.4338837391175582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0588434797354587,0.0913774700994523,0.2733992359026025,0.0762650999012459,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.5017569941611683,0.710893866609449,0.7075457506514717,0.497914907297862,-1.500137995622288,0
121,34,28,-0.7818314824680299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0204790072718929,0.2280521501461361,0.0101098265319354,0.2310895869285479,0.0557860926293529,0.0319155303294795,0.0319155303294795,0.4136144778810955,0.3448356670616909,0.3426222358840313,0.2333582366506129,0.1365631465439976,0
522,9,53,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0039002882821773,0.1797075282546459,0.1925355863898891,0.0320452074334906,0.0398008957695338,0.0359305329728974,0.0359305329728974,0.6958679099997888,-1.861606232528724,-1.860384790106361,1.2524494653361176,0.440664745513967,0
314,5,42,0.7818314824680298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0070175263593651,0.1492034833265169,0.051571586748995,0.0944747578529461,0.0944747578529461,1.4008846777263322,-0.7642225980158467,-0.7683307435501551,1.228325543638219,0.4259595994874574,0
814,22,56,-0.9749279121818236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0628185817314885,0.0854671867051043,0.2733992359026025,0.0854671867051043,0.067287454238945,0.0663348262825564,0.0663348262825564,-1.3204923819495291,-0.4858348626812985,-0.4797296170853065,-0.7745580100538958,1.5676675742785766,0
133,4,35,-0.9749279121818236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0475665592674241,0.1117317878482578,0.1925355863898891,0.1117317878482578,0.0557860926293529,0.0227483565920857,0.0227483565920857,0.7684667495110873,-0.0318847289638194,-0.034786505160549,0.8855476896091663,-0.2642626299930883,0
1831,42,8,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0016309389619846,0.0331075621701962,0.0151323205219004,0.0300701253877844,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.5309939099881482,0.4935685621415535,0.4905571300739666,0.497914907297862,-0.1103483662018326,0
622,21,44,-0.433883739117558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0628185817314885,0.0854671867051043,0.0340153018982733,0.0854671867051043,0.0577761374178296,0.057242466259015,0.057242466259015,0.7088209739737672,-1.2733187509046089,-1.2733732285277208,0.4808848741841525,0.4291613624577983,0
1422,26,23,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0047930652674839,0.0620105936218815,0.1925355863898891,0.0555915769733363,0.0383744476254127,0.0592973495994972,0.0592973495994972,-0.7511743796646653,0.7034588037837166,0.7050423474224077,-0.5528958433558775,0.2001460784191333,0
1623,45,15,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0006433979391315,0.0061546748595995,0.1214376203253897,0.006149687278676,0.0353868866522359,0.0275364342786461,0.0275364342786461,-1.5039324403238723,1.34493071353573,1.347858301716223,-1.8872395428728828,-0.4360003370922922,0
513,9,49,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0799658849464832,0.1797075282546459,0.0236560963201627,0.1492034833265169,0.0398008957695338,0.0359305329728974,0.0359305329728974,0.9843511490773954,-1.7641278130985905,-1.7643300520240632,1.2524494653361176,-1.6409881902609793,0
1424,1,24,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0016309389619846,0.0331075621701962,0.015825594270267,0.0300701253877844,0.0383744476254127,0.0592973495994972,0.0592973495994972,-0.1097509879246543,0.7121277706528684,0.7112461120302483,-0.5528958433558775,0.5038250134982828,0
513,9,50,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0010424044130116,0.0026085048229907,0.2733992359026025,0.0063791160011571,0.0398008957695338,0.0359305329728974,0.0359305329728974,1.1803741838836033,-1.7695696463157222,-1.7706074062076125,1.2524494653361176,-2.760565891556763,0
1923,46,6,-0.433883739117558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0066933335993376,0.1492034833265169,0.0526888048758591,0.0481151931690091,0.0481151931690091,0.2246847876320664,1.2338477110627672,1.2305315510295023,0.3394206310278543,-1.362711401254106,0
815,14,57,0.7818314824680298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0015112370198206,0.0620105936218815,0.0151323205219004,0.0555915769733363,0.067287454238945,0.0421400712226555,0.0421400712226555,-0.9229566804624276,-0.3229911675151524,-0.3186376868427756,-0.7651985523210904,1.5654900606611692,0
2232,21,73,0.4338837391175582,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.0538259733264172,0.1492034833265169,0.0311075422198725,0.0273269558798591,0.0273269558798591,0.3838224307409451,-1.6160909664534773,-1.6140897653300414,0.0090567906669132,0.5767624953142219,0
1914,46,3,-0.7818314824680299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0204790072718929,0.2280521501461361,0.005960159203583,0.2310895869285479,0.0526888048758591,0.0481151931690091,0.0481151931690091,0.3177001232166358,1.3786257854906443,1.3746246459648763,0.3394206310278543,0.3560281563045189,0
1533,24,25,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0019152310746241,0.0620105936218815,0.0538259733264172,0.0555915769733363,0.0338756496324152,0.0370776765853025,0.0370776765853025,-1.3486807164071872,0.2696307975435387,0.2742664484035297,-1.9270783254707584,0.1657782944716086,0
1813,43,7,0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0204790072718929,0.2280521501461361,0.0243344073257588,0.2310895869285479,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.3350942376959783,0.7807834571713329,0.777974150102093,0.497914907297862,-0.4373771289239566,0
1724,33,14,-0.9749279121818236,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0039002882821773,0.1797075282546459,0.1925355863898891,0.0320452074334906,0.0306935730032219,0.0252521222156829,0.0252521222156829,-0.679439077751632,1.342209796927164,1.342185725902831,-1.1484767568936507,-0.0536049764663774,0
1414,1,22,0.4338837391175582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0383744476254127,0.0592973495994972,0.0592973495994972,-0.500563432396691,0.8234006045171264,0.8237938663898637,-0.5528958433558775,-2.9805716492552787,0
832,17,66,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0006334227772845,0.0006433979391315,0.0122893993955051,0.0762650999012459,0.067287454238945,0.042204909774661,0.042204909774661,-0.2254033448351765,-0.9388042008770852,-0.9357873782042986,0.1573243452940748,0.5809284391000503,0
212,3,35,-0.433883739117558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0623098484772915,0.1797075282546459,0.2733992359026025,0.1492034833265169,0.0506239463735299,0.0227483565920857,0.0227483565920857,0.8324302130397334,-0.2635106649092937,-0.2661974054518373,0.8855476896091663,-1.232218089871788,0
622,21,71,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0588434797354587,0.0913774700994523,0.1214376203253897,0.0762650999012459,0.0577761374178296,0.057242466259015,0.057242466259015,0.5484497057245098,-1.265156001078911,-1.264559300579352,0.4808848741841525,0.0478765402680171,0
1731,30,15,-2.4492935982947064e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0306935730032219,0.0252521222156829,0.0252521222156829,-1.2912554661225493,1.122100298720271,1.1247553032433275,-1.1484767568936507,0.7928524377943077,0
924,12,61,-2.4492935982947064e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0031521511436523,0.0661053975600754,0.2733992359026025,0.0730231723009705,0.0438707618031102,0.0131722012189647,0.0131722012189647,0.0627714879573353,-0.2813864542562672,-0.2808687920922333,0.4385647261992624,0.4853637670867629,0
321,5,43,-0.7818314824680299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0042194934612814,0.0913774700994523,0.1925355863898891,0.0308382128500034,0.051571586748995,0.0944747578529461,0.0944747578529461,1.3242148752517833,-0.87138241840204,-0.8749261068242741,1.228325543638219,-0.4498051212711949,0
411,8,45,-0.7818314824680299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0475665592674241,0.1117317878482578,0.1214376203253897,0.1117317878482578,0.0537960478408762,0.0944747578529461,0.0944747578529461,1.377507481316152,-1.1484729725627372,-1.1516723392356778,1.228325543638219,0.7087730306445118,0
835,18,66,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.067287454238945,0.0663348262825564,0.0663348262825564,-0.2630905928737521,-1.0029355725696787,-0.9996401877942128,-0.7745580100538958,0.8563729777883745,0
1622,45,11,-0.433883739117558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0353868866522359,0.0275364342786461,0.0275364342786461,-1.70933102619696,1.5670650799164394,1.5702263133718068,-1.8872395428728828,-0.7907647486140765,0
1511,29,25,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0599656854432463,0.1117317878482578,0.2733992359026025,0.1117317878482578,0.0338756496324152,0.0370776765853025,0.0370776765853025,-1.7267868219333211,0.5764616030071651,0.5817512168543939,-1.9270783254707584,0.214768904607785,0
831,16,66,0.9749279121818236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0799658849464832,0.1797075282546459,0.1214376203253897,0.1492034833265169,0.067287454238945,0.0663348262825564,0.0663348262825564,-0.3124355984889082,-0.8521461707507836,-0.8489737810994675,-0.7745580100538958,0.1010232239698512,0
822,23,62,0.7818314824680298,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0039850771578768,0.0620105936218815,0.1214376203253897,0.0555915769733363,0.067287454238945,0.0663348262825564,0.0663348262825564,-0.7900335715866008,-0.673862855759287,-0.6692666796588451,-0.7745580100538958,-0.516994478383229,0
1135,28,29,-2.4492935982947064e-16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0599656854432463,0.1117317878482578,0.010563696395974,0.1117317878482578,0.0531476623208211,0.0565442049297249,0.0565442049297249,-0.5066081955845476,0.2441933911099693,0.2458225586731763,-0.7089899449031721,-1.2855303501733195,0
1821,27,8,0.9749279121818236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0588434797354587,0.0913774700994523,0.1925355863898891,0.0762650999012459,0.0508783130006284,0.0895719658051451,0.0895719658051451,0.4620959458979864,0.6930813543929072,0.6899349575033389,0.497914907297862,-2.229278231449595,0
2514,30,19,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0042194934612814,0.0913774700994523,0.2733992359026025,0.0308382128500034,0.0517062514339295,0.0503945176510488,0.0503945176510488,-1.7516443685119565,1.0184523590730408,1.022903740781775,-1.876083401787625,0.2540268586689279,0
931,20,61,0.4338837391175582,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0064639048768566,0.0661053975600754,0.0236560963201627,0.0730231723009705,0.0438707618031102,0.042204909774661,0.042204909774661,0.0560482309422703,-0.4715025926385038,-0.4705614443830577,0.1573243452940748,0.917037934599534,0
1533,29,25,-0.9749279121818236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0588434797354587,0.0913774700994523,0.2733992359026025,0.0762650999012459,0.0338756496324152,0.0370776765853025,0.0370776765853025,-1.279289302260874,0.2786161500648493,0.2829904833946701,-1.9270783254707584,0.3795906607425509,0
2423,49,1,0.9749279121818236,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0204790072718929,0.2280521501461361,0.0123741882712047,0.2310895869285479,0.0338706620514917,0.0386437769952817,0.0386437769952817,0.0783151647261095,1.8907908792053472,1.886673673139896,-0.0454050520604762,-0.3054309703607712,0
631,8,44,-0.433883739117558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0748835399854362,0.2280521501461361,0.1925355863898891,0.2310895869285479,0.0577761374178296,0.0944747578529461,0.0944747578529461,1.1552082310198737,-1.145372393171581,-1.1476016368216373,1.228325543638219,0.3905134867769418,0
2424,49,1,0.7818314824680298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0030374367824117,0.0331075621701962,0.0144440343544574,0.2310895869285479,0.0338706620514917,0.0386437769952817,0.0386437769952817,-0.2097979868093834,1.8522551067724025,1.8493600764957137,-0.0454050520604762,-0.704965338362134,0
